Date,Comparison_Type
20210815,2.321928094887362
20210816,4.754887502163468
20210817,4.0
20210818,4.392317422778761
20210819,3.4594316186372973
20210820,3.321928094887362
20210821,3.0
20210822,3.4594316186372973
20210823,5.357552004618084
20210824,4.087462841250339
20210825,4.643856189774724
20210826,5.285402218862249
20210827,4.392317422778761
20210828,3.0
20210829,3.584962500721156
20210830,8.194756854422248
20210831,4.700439718141092
20210901,6.672425341971495
20210902,4.169925001442312
20210903,3.584962500721156
20210904,2.321928094887362
20210905,2.321928094887362
20210906,4.459431618637297
20210907,4.523561956057013
20210908,4.0
20210909,4.700439718141092
20210910,4.087462841250339
20210911,3.169925001442312
20210912,2.584962500721156
20210913,4.459431618637297
20210914,4.954196310386875
20210915,4.643856189774724
20210916,4.523561956057013
20210917,3.700439718141092
20210918,2.584962500721156
20210919,2.584962500721156
20210920,4.523561956057013
20210921,4.523561956057013
20210922,4.643856189774724
20210923,4.087462841250339
20210924,4.459431618637297
20210925,2.807354922057604
20210926,2.584962500721156
20210927,4.392317422778761
20210928,4.807354922057604
20210929,4.392317422778761
20210930,4.906890595608519
20211001,6.599912842187128
20211002,3.169925001442312
20211003,2.321928094887362
20211004,4.0
20211005,4.247927513443585
20211006,4.700439718141092
20211007,5.426264754702098
20211008,4.643856189774724
20211009,4.087462841250339
20211010,3.169925001442312
20211011,4.523561956057013
20211012,4.954196310386875
20211013,5.584962500721156
20211014,4.392317422778761
20211015,4.700439718141092
20211016,2.584962500721156
20211017,4.906890595608519
20211018,4.857980995127572
20211019,4.169925001442312
20211020,4.321928094887363
20211021,4.321928094887363
20211022,3.169925001442312
20211023,3.807354922057604
20211024,1.584962500721156
20211025,4.954196310386875
20211026,4.523561956057013
20211027,4.247927513443585
20211028,3.9068905956085187
20211029,4.247927513443585
20211030,2.807354922057604
20211031,4.321928094887363
20211101,6.807354922057604
20211102,4.392317422778761
20211103,4.459431618637297
20211104,4.169925001442312
20211105,4.754887502163468
20211106,3.0
20211107,3.0
20211108,3.584962500721156
20211109,4.0
20211110,4.700439718141092
20211111,4.459431618637297
20211112,4.0
20211113,2.321928094887362
20211114,2.584962500721156
20211115,4.523561956057013
20211116,4.0
20211117,3.321928094887362
20211118,5.672425341971495
20211119,3.4594316186372973
20211120,3.321928094887362
20211121,1.0
20211122,3.4594316186372973
20211123,4.392317422778761
20211124,4.321928094887363
20211125,3.584962500721156
20211126,3.9068905956085187
20211127,2.807354922057604
20211128,1.0
20211129,3.9068905956085187
20211130,4.169925001442312
20211201,6.882643049361842
20211202,3.0
20211203,3.321928094887362
20211204,3.321928094887362
20211205,2.584962500721156
20211206,4.584962500721156
20211207,3.9068905956085187
20211208,4.087462841250339
20211209,4.0
20211210,4.754887502163468
20211211,3.169925001442312
20211212,1.0
20211213,5.906890595608519
20211214,5.392317422778761
20211215,4.523561956057013
20211216,4.321928094887363
20211217,4.0
20211218,2.584962500721156
20211219,2.321928094887362
20211220,4.0
20211221,3.4594316186372973
20211222,3.584962500721156
20211223,3.9068905956085187
20211224,2.807354922057604
20211225,1.584962500721156
20211226,3.0
20211227,4.0
20211228,3.9068905956085187
20211229,3.0
20211230,4.392317422778761
20211231,4.392317422778761
20220101,7.3750394313469245
20220102,4.807354922057604
20220103,4.392317422778761
20220104,5.044394119358453
20220105,3.807354922057604
20220106,4.087462841250339
20220107,4.754887502163468
20220108,3.0
20220109,3.0
20220110,4.459431618637297
20220111,4.0
20220112,3.9068905956085187
20220113,4.0
20220114,4.0
20220115,3.584962500721156
20220116,2.584962500721156
20220117,3.4594316186372973
20220118,4.169925001442312
20220119,3.700439718141092
20220120,5.357552004618084
20220121,4.857980995127572
20220122,3.321928094887362
20220123,1.584962500721156
20220124,4.584962500721156
20220125,5.426264754702098
20220126,4.700439718141092
20220127,5.087462841250339
20220128,5.087462841250339
20220129,3.700439718141092
20220130,3.700439718141092
20220131,5.285402218862249
20220201,6.727920454563199
20220202,3.9068905956085187
20220203,4.392317422778761
20220204,4.0
20220205,3.321928094887362
20220206,3.169925001442312
20220207,4.523561956057013
20220208,4.523561956057013
20220209,3.807354922057604
20220210,4.321928094887363
20220211,4.087462841250339
20220212,3.700439718141092
20220213,3.9068905956085187
20220214,4.954196310386875
20220215,5.129283016944966
20220216,4.906890595608519
20220217,4.857980995127572
20220218,3.4594316186372973
20220219,2.807354922057604
20220220,2.321928094887362
20220221,5.169925001442312
20220222,5.285402218862249
20220223,4.754887502163468
20220224,4.906890595608519
20220225,4.700439718141092
20220226,4.087462841250339
20220227,3.321928094887362
20220228,5.392317422778761
20220301,7.303780748177103
20220302,4.807354922057604
20220303,4.700439718141092
20220304,4.700439718141092
20220305,3.169925001442312
20220306,2.0
20220307,5.491853096329675
20220308,4.584962500721156
20220309,4.584962500721156
20220310,5.0
20220311,3.9068905956085187
20220312,2.584962500721156
20220313,2.0
20220314,4.321928094887363
20220315,4.857980995127572
20220316,3.584962500721156
20220317,4.321928094887363
20220318,4.906890595608519
20220319,3.169925001442312
20220320,2.807354922057604
20220321,5.044394119358453
20220322,5.285402218862249
20220323,4.584962500721156
20220324,5.392317422778761
20220325,5.20945336562895
20220326,3.807354922057604
20220327,3.321928094887362
20220328,5.426264754702098
20220329,5.584962500721156
20220330,5.807354922057604
20220331,6.247927513443585
20220401,7.546894459887636
20220402,3.807354922057604
20220403,3.321928094887362
20220404,5.0
20220405,4.857980995127572
20220406,4.523561956057013
20220407,5.321928094887363
20220408,4.954196310386875
20220409,3.169925001442312
20220410,2.321928094887362
20220411,4.584962500721156
20220412,4.584962500721156
20220413,4.754887502163468
20220414,4.0
20220415,4.584962500721156
20220416,1.584962500721156
20220417,1.584962500721156
20220418,4.087462841250339
20220419,4.459431618637297
20220420,4.807354922057604
20220421,4.754887502163468
20220422,4.906890595608519
20220423,3.169925001442312
20220424,3.9068905956085187
20220425,5.044394119358453
20220426,4.321928094887363
20220427,4.754887502163468
20220428,4.247927513443585
20220429,5.044394119358453
20220430,4.857980995127572
20220501,6.507794640198696
20220502,4.584962500721156
20220503,3.807354922057604
20220504,4.807354922057604
20220505,4.169925001442312
20220506,4.321928094887363
20220507,2.584962500721156
20220508,2.321928094887362
20220509,4.954196310386875
20220510,4.087462841250339
20220511,4.392317422778761
20220512,4.169925001442312
20220513,4.523561956057013
20220514,2.584962500721156
20220515,3.169925001442312
20220516,4.754887502163468
20220517,4.321928094887363
20220518,4.247927513443585
20220519,4.459431618637297
20220520,3.807354922057604
20220521,3.321928094887362
20220522,3.0
20220523,8.335390354693924
20220524,4.459431618637297
20220525,4.906890595608519
20220526,4.247927513443585
20220527,4.754887502163468
20220528,2.321928094887362
20220529,3.4594316186372973
20220530,4.459431618637297
20220531,5.169925001442312
20220601,6.754887502163468
20220602,4.0
20220603,4.247927513443585
20220604,2.0
20220605,2.584962500721156
20220606,4.321928094887363
20220607,4.321928094887363
20220608,3.321928094887362
20220609,4.087462841250339
20220610,3.700439718141092
20220611,2.584962500721156
20220612,2.321928094887362
20220613,4.321928094887363
20220614,4.087462841250339
20220615,4.807354922057604
20220616,4.643856189774724
20220617,4.247927513443585
20220618,3.4594316186372973
20220619,2.807354922057604
20220620,4.643856189774724
20220621,4.321928094887363
20220622,4.754887502163468
20220623,5.169925001442312
20220624,4.754887502163468
20220625,3.169925001442312
20220626,3.807354922057604
20220627,5.169925001442312
20220628,5.426264754702098
20220629,5.169925001442312
20220630,6.442943495848728
20220701,6.94251450533924
20220702,3.584962500721156
20220703,4.169925001442312
20220704,4.459431618637297
20220705,4.906890595608519
20220706,3.9068905956085187
20220707,4.459431618637297
20220708,4.247927513443585
20220709,2.807354922057604
20220710,1.0
20220711,4.584962500721156
20220712,4.643856189774724
20220713,4.523561956057013
20220714,4.584962500721156
20220715,4.392317422778761
20220716,1.0
20220717,2.321928094887362
20220718,5.0
20220719,4.169925001442312
20220720,4.700439718141092
20220721,3.4594316186372973
20220722,4.954196310386875
20220723,3.321928094887362
20220724,2.584962500721156
20220725,4.392317422778761
20220726,3.700439718141092
20220727,3.584962500721156
20220728,4.523561956057013
20220729,3.4594316186372973
20220730,4.087462841250339
20220731,4.169925001442312
20220801,6.523561956057013
20220802,4.247927513443585
20220803,4.0
20220804,4.169925001442312
20220805,3.9068905956085187
20220806,2.321928094887362
20220807,1.0
20220808,3.584962500721156
20220809,3.584962500721156
20220810,3.700439718141092
20220811,3.700439718141092
20220812,3.169925001442312
20220813,2.584962500721156
20220814,2.807354922057604
20220815,4.0
20220816,3.321928094887362
20220817,4.321928094887363
20220818,3.9068905956085187
20220819,3.4594316186372973
20220820,3.0
20220821,3.584962500721156
20220822,4.087462841250339
20220823,4.392317422778761
20220824,4.700439718141092
20220825,4.584962500721156
20220826,4.700439718141092
20220827,2.584962500721156
20220828,3.9068905956085187
20220829,5.491853096329675
20220830,3.807354922057604
20220831,4.807354922057604
20220901,6.539158811108031
20220902,3.4594316186372973
20220903,2.807354922057604
20220904,3.169925001442312
20220905,4.700439718141092
20220906,4.169925001442312
20220907,2.807354922057604
20220908,3.4594316186372973
20220909,4.087462841250339
20220910,2.321928094887362
20220911,1.584962500721156
20220912,4.087462841250339
20220913,4.459431618637297
20220914,4.392317422778761
20220915,5.0
20220916,3.4594316186372973
20220917,2.584962500721156
20220918,7.78135971352466
20220919,4.0
20220920,4.0
20220921,4.169925001442312
20220922,3.807354922057604
20220923,4.392317422778761
20220924,3.807354922057604
20220925,2.0
20220926,4.169925001442312
20220927,4.584962500721156
20220928,3.321928094887362
20220929,3.584962500721156
20220930,5.584962500721156
20221001,6.894817763307944
20221002,1.584962500721156
20221003,4.807354922057604
20221004,3.321928094887362
20221005,3.807354922057604
20221006,4.087462841250339
20221007,3.700439718141092
20221008,1.584962500721156
20221009,2.0
20221010,4.906890595608519
20221011,3.700439718141092
20221012,3.807354922057604
20221013,4.392317422778761
20221014,4.247927513443585
20221015,2.807354922057604
20221016,3.169925001442312
20221017,3.807354922057604
20221018,4.584962500721156
20221019,3.584962500721156
20221020,4.087462841250339
20221021,4.523561956057013
